,Date_reported,Country,y_cases,y_deaths,Cumulative_cases,Cumulative_deaths,Total_Existed,total_tests,School_closing,Workplace_closing,public_events,Stay_at_home,travel_controls,Travel_Ban_Condition,Restaurant_Restriction
522,2020-02-10,India,0.0,0.0,7.0,0.0,3.0,148,0,0,0,1,1,0,0
523,2020-02-11,India,0.0,0.0,7.0,0.0,3.0,147,0,0,0,1,1,0,0
524,2020-02-12,India,0.0,0.0,7.0,0.0,3.0,148,0,0,0,1,1,0,0
525,2020-02-13,India,0.0,0.0,7.0,0.0,3.0,148,0,0,0,1,1,0,0
526,2020-02-14,India,0.0,0.0,7.0,0.0,3.0,148,0,0,0,1,1,0,0
527,2020-02-15,India,0.0,0.0,7.0,0.0,3.0,147,0,0,0,1,1,0,0
528,2020-02-16,India,0.0,0.0,7.0,0.0,0.0,148,0,0,0,1,1,0,0
529,2020-02-17,India,2.0,0.0,7.0,0.0,0.0,148,0,0,0,1,1,0,0
530,2020-02-18,India,2.0,0.0,7.0,0.0,0.0,148,0,0,0,1,1,0,0
531,2020-02-19,India,24.0,0.0,7.0,0.0,0.0,147,0,0,0,1,1,0,0
532,2020-02-20,India,25.0,0.0,7.0,0.0,0.0,148,0,0,0,1,1,0,0
533,2020-02-21,India,28.0,0.0,7.0,0.0,0.0,148,0,0,0,1,1,0,0
534,2020-02-22,India,31.0,0.0,7.0,0.0,0.0,147,0,0,0,1,1,0,0
535,2020-02-23,India,36.0,0.0,7.0,0.0,0.0,148,0,0,0,1,1,0,0
536,2020-02-24,India,39.0,0.0,7.0,0.0,0.0,148,0,0,0,1,1,0,0
537,2020-02-25,India,45.0,0.0,7.0,0.0,0.0,148,0,0,0,1,1,0,0
538,2020-02-26,India,33.0,0.0,7.0,0.0,0.0,147,0,0,0,1,1,0,0
539,2020-02-27,India,46.0,0.0,7.0,0.0,0.0,148,0,0,0,1,1,0,0
540,2020-02-28,India,50.0,1.0,7.0,0.0,0.0,148,0,0,0,1,1,0,0
541,2020-02-29,India,50.0,2.0,7.0,0.0,0.0,148,0,0,0,1,1,0,0
542,2020-03-01,India,68.0,2.0,7.0,0.0,0.0,147,0,0,0,1,1,0,0
543,2020-03-02,India,70.0,2.0,9.0,0.0,2.0,148,0,0,0,1,1,0,0
544,2020-03-03,India,87.0,3.0,9.0,0.0,2.0,148,0,0,0,1,1,0,0
545,2020-03-04,India,91.0,3.0,31.0,0.0,25.0,147,2,0,0,1,1,0,0
546,2020-03-05,India,117.0,4.0,32.0,0.0,27.0,148,2,0,1,1,1,0,0
547,2020-03-06,India,110.0,3.0,35.0,0.0,28.0,148,2,0,1,1,1,0,0
548,2020-03-07,India,195.0,2.0,38.0,0.0,31.0,148,2,0,1,1,1,0,0
549,2020-03-08,India,230.0,3.0,43.0,0.0,36.0,147,2,0,1,1,1,0,0
550,2020-03-09,India,316.0,7.0,48.0,0.0,40.0,148,2,0,1,1,1,0,0
551,2020-03-10,India,378.0,6.0,54.0,0.0,52.0,148,2,0,1,1,1,0,0
552,2020-03-11,India,451.0,7.0,64.0,0.0,58.0,148,2,0,1,1,1,0,0
553,2020-03-12,India,454.0,9.0,78.0,0.0,69.0,147,2,0,1,1,1,0,0
554,2020-03-13,India,529.0,13.0,85.0,1.0,78.0,148,3,0,1,1,2,0,0
555,2020-03-14,India,441.0,13.0,88.0,2.0,98.0,1325,3,0,2,1,2,0,0
556,2020-03-15,India,638.0,20.0,111.0,2.0,100.0,1325,3,0,2,1,3,0,0
557,2020-03-16,India,637.0,20.0,118.0,2.0,106.0,1325,3,1,2,1,3,0,0
558,2020-03-17,India,732.0,23.0,141.0,3.0,128.0,1325,3,1,2,1,3,0,0
559,2020-03-18,India,1030.0,28.0,155.0,3.0,142.0,1325,3,1,2,1,3,0,0
560,2020-03-19,India,1316.0,37.0,195.0,4.0,179.0,191,3,1,2,1,3,0,0
561,2020-03-20,India,1577.0,39.0,195.0,4.0,224.0,1060,3,1,2,1,3,1,0
562,2020-03-21,India,2178.0,51.0,283.0,4.0,307.0,1325,3,3,2,1,3,1,0
563,2020-03-22,India,2395.0,52.0,341.0,5.0,369.0,1298,3,3,2,3,4,1,0
564,2020-03-23,India,2996.0,80.0,434.0,9.0,472.0,3708,3,3,2,3,4,1,0
565,2020-03-24,India,3170.0,82.0,519.0,9.0,496.0,157,3,3,2,3,4,1,0
566,2020-03-25,India,3638.0,111.0,606.0,10.0,614.0,4280,3,3,2,3,4,1,0
567,2020-03-26,India,3900.0,119.0,649.0,13.0,682.0,1272,3,3,2,3,4,1,1
568,2020-03-27,India,4111.0,143.0,724.0,17.0,814.0,1272,3,3,2,3,4,1,1
569,2020-03-28,India,4545.0,171.0,724.0,17.0,903.0,3377,3,3,2,3,4,1,1
570,2020-03-29,India,4982.0,196.0,979.0,25.0,929.0,3377,3,3,2,3,4,1,1
571,2020-03-30,India,5085.0,199.0,1071.0,29.0,1149.0,3378,3,3,2,3,4,1,1
572,2020-03-31,India,5942.0,225.0,1251.0,32.0,1274.0,3377,3,3,2,3,4,1,1
573,2020-04-01,India,6165.0,228.0,1636.0,38.0,1850.0,3377,3,3,2,3,4,1,1
574,2020-04-02,India,6515.0,245.0,1965.0,50.0,2352.0,3377,3,3,2,3,4,1,1
575,2020-04-03,India,6975.0,238.0,2301.0,56.0,2375.0,21294,3,3,2,3,4,1,1
576,2020-04-04,India,6931.0,241.0,2902.0,68.0,2853.0,10705,3,3,2,3,4,1,1
577,2020-04-05,India,7356.0,234.0,3374.0,77.0,3359.0,9584,3,3,2,3,4,1,1
578,2020-04-06,India,8113.0,235.0,4067.0,109.0,4403.0,11534,3,3,2,3,4,1,1
579,2020-04-07,India,8238.0,251.0,4421.0,114.0,4890.0,12947,3,3,2,3,4,1,1
580,2020-04-08,India,8545.0,263.0,5274.0,149.0,5410.0,13904,3,3,2,3,4,1,1
581,2020-04-09,India,9013.0,267.0,5865.0,169.0,6105.0,16991,3,3,2,3,4,1,1
582,2020-04-10,India,9690.0,281.0,6412.0,199.0,6824.0,16420,3,3,2,3,4,1,1
583,2020-04-11,India,10128.0,295.0,7447.0,239.0,7477.0,18044,3,3,2,3,4,1,1
584,2020-04-12,India,10784.0,317.0,8356.0,273.0,8125.0,16374,3,3,2,3,4,1,1
585,2020-04-13,India,10627.0,329.0,9152.0,308.0,9272.0,21806,3,3,2,3,4,1,1
586,2020-04-14,India,10834.0,344.0,10363.0,339.0,10128.0,27339,3,3,2,3,4,1,1
587,2020-04-15,India,11348.0,367.0,11439.0,377.0,10890.0,29706,3,3,2,3,4,1,1
588,2020-04-16,India,11657.0,393.0,12380.0,414.0,11662.0,28357,3,3,2,3,4,1,1
589,2020-04-17,India,11966.0,429.0,13387.0,437.0,12311.0,32167,3,3,2,3,4,1,1
590,2020-04-18,India,12830.0,443.0,14378.0,480.0,13259.0,37000,3,3,2,3,4,1,1
591,2020-04-19,India,13484.0,477.0,15712.0,507.0,14761.0,29463,3,3,2,3,4,1,1
592,2020-04-20,India,14641.0,501.0,17265.0,543.0,15266.0,30518,3,2,2,3,4,1,1
593,2020-04-21,India,16998.0,634.0,18601.0,590.0,16105.0,30517,3,2,2,3,4,1,1
594,2020-04-22,India,18059.0,687.0,19984.0,640.0,17000.0,18961,3,2,2,3,4,1,1
595,2020-04-23,India,19902.0,709.0,21393.0,681.0,18065.0,18960,3,2,2,3,4,1,1
596,2020-04-24,India,21299.0,739.0,23077.0,718.0,19032.0,41247,3,2,2,3,4,1,1
597,2020-04-25,India,22326.0,763.0,24506.0,775.0,20344.0,38168,3,2,2,3,4,1,1
598,2020-04-26,India,22959.0,808.0,26496.0,824.0,21367.0,45352,3,2,2,3,4,1,1
599,2020-04-27,India,24619.0,833.0,27892.0,872.0,22314.0,40510,3,2,2,3,4,1,1
600,2020-04-28,India,24323.0,725.0,29435.0,934.0,23577.0,50914,3,2,2,3,4,1,1
601,2020-04-29,India,24890.0,721.0,31332.0,1007.0,24625.0,54031,3,2,2,3,4,1,1
602,2020-04-30,India,25051.0,766.0,33050.0,1074.0,25795.0,59437,3,2,2,3,4,1,1
603,2020-05-01,India,25628.0,763.0,35043.0,1147.0,27250.0,72453,3,2,2,3,4,1,1
604,2020-05-02,India,26278.0,771.0,37336.0,1218.0,28880.0,73709,3,2,2,3,4,1,1
605,2020-05-03,India,27988.0,763.0,39980.0,1301.0,30730.0,70087,3,2,2,3,4,1,1
606,2020-05-04,India,29017.0,823.0,42533.0,1373.0,33590.0,60783,3,2,2,2,4,1,1
607,2020-05-05,India,30383.0,870.0,46433.0,1568.0,35258.0,84713,3,2,2,2,4,1,1
608,2020-05-06,India,32469.0,888.0,49391.0,1694.0,37656.0,84835,3,2,2,2,4,1,1
609,2020-05-07,India,34356.0,886.0,52952.0,1783.0,39575.0,80632,3,2,2,2,4,1,1
610,2020-05-08,India,36477.0,934.0,56342.0,1886.0,41808.0,80375,3,2,2,2,4,1,1
611,2020-05-09,India,39161.0,968.0,59662.0,1981.0,43507.0,85425,3,2,2,2,4,1,1
612,2020-05-10,India,40941.0,995.0,62939.0,2109.0,46192.0,85824,3,2,2,2,4,1,1
613,2020-05-11,India,42676.0,992.0,67152.0,2206.0,48219.0,64651,3,2,2,2,4,1,1
614,2020-05-12,India,44241.0,1004.0,70756.0,2293.0,49872.0,85891,3,2,2,2,4,1,1
615,2020-05-13,India,45017.0,1034.0,74281.0,2415.0,51655.0,94671,3,2,2,2,4,1,1
616,2020-05-14,India,45974.0,1096.0,78003.0,2549.0,54028.0,92791,3,2,2,2,4,1,1
617,2020-05-15,India,47352.0,1123.0,81970.0,2649.0,55526.0,92911,3,2,2,2,4,1,1
618,2020-05-16,India,48662.0,1251.0,85940.0,2752.0,56424.0,94325,3,2,2,2,4,1,1
619,2020-05-17,India,50275.0,1297.0,90927.0,2872.0,58903.0,93365,3,2,2,2,4,1,1
620,2020-05-18,India,51690.0,1373.0,96169.0,3029.0,61095.0,75150,3,2,2,2,3,1,1
621,2020-05-19,India,53326.0,1431.0,101139.0,3163.0,64166.0,101475,3,2,2,2,3,1,1
622,2020-05-20,India,55848.0,1478.0,106750.0,3303.0,66606.0,108121,3,2,2,2,3,1,1
623,2020-05-21,India,58586.0,1544.0,112359.0,3435.0,69673.0,103532,3,2,2,2,3,1,1
624,2020-05-22,India,60971.0,1642.0,118447.0,3583.0,72970.0,103514,3,2,2,2,3,1,1
625,2020-05-23,India,62894.0,1671.0,125101.0,3720.0,77038.0,115364,3,2,2,2,3,1,1
626,2020-05-24,India,64485.0,1765.0,131868.0,3867.0,80844.0,108623,3,2,2,2,3,1,1
627,2020-05-25,India,66076.0,1741.0,138845.0,4021.0,84244.0,90170,3,2,2,2,3,1,1
628,2020-05-26,India,67892.0,1868.0,145380.0,4167.0,86516.0,92528,3,2,2,2,3,1,1
629,2020-05-27,India,68968.0,1930.0,151767.0,4337.0,90337.0,116041,3,2,2,2,3,1,1
630,2020-05-28,India,69660.0,2027.0,158333.0,4531.0,94466.0,119976,3,2,2,2,3,1,1
631,2020-05-29,India,70765.0,2150.0,165799.0,4706.0,90864.0,121702,3,2,2,2,3,1,1
632,2020-05-30,India,72336.0,2242.0,173763.0,4971.0,94891.0,127761,3,2,2,2,3,1,1
633,2020-05-31,India,74294.0,2266.0,182143.0,5164.0,98757.0,125428,3,2,2,2,3,1,1
634,2020-06-01,India,75813.0,2385.0,190535.0,5394.0,102616.0,100180,3,1,2,2,3,1,1
635,2020-06-02,India,76493.0,2434.0,198706.0,5598.0,106906.0,128868,3,1,2,2,3,1,1
636,2020-06-03,India,77482.0,4158.0,207615.0,5815.0,112753.0,137158,3,1,2,2,3,1,1
637,2020-06-04,India,80367.0,4135.0,216919.0,6075.0,118263.0,139485,3,1,2,2,3,1,1
638,2020-06-05,India,82997.0,4075.0,226770.0,6348.0,122951.0,143661,3,1,2,2,3,1,1
639,2020-06-06,India,86055.0,4064.0,236657.0,6642.0,127927.0,137938,3,1,2,2,3,1,1
640,2020-06-07,India,89539.0,4059.0,246628.0,6929.0,133638.0,142069,3,1,2,2,3,1,1
641,2020-06-08,India,92858.0,4179.0,256611.0,7135.0,136833.0,108048,3,1,2,2,3,1,0
642,2020-06-09,India,97124.0,4111.0,266598.0,7466.0,141476.0,141682,3,1,2,2,3,1,0
643,2020-06-10,India,102118.0,2573.0,276583.0,7745.0,151399.0,145216,3,1,2,2,3,1,0
644,2020-06-11,India,106159.0,2657.0,286579.0,8102.0,150340.0,151808,3,1,2,2,3,1,0
645,2020-06-12,India,109869.0,2728.0,297535.0,8498.0,154663.0,150305,3,1,2,2,3,1,0
646,2020-06-13,India,113905.0,2737.0,308993.0,8884.0,158543.0,143737,3,1,2,2,3,1,0
647,2020-06-14,India,118398.0,2841.0,320922.0,9195.0,162626.0,151432,3,1,2,2,3,1,0
648,2020-06-15,India,123036.0,2776.0,332424.0,9520.0,163078.0,115519,3,1,2,2,3,1,0
649,2020-06-16,India,126625.0,2882.0,343091.0,9900.0,167130.0,146936,3,1,2,2,3,1,0
650,2020-06-17,India,129310.0,2924.0,354065.0,11903.0,172621.0,163187,3,1,2,2,3,1,0
651,2020-06-18,India,131536.0,2940.0,366946.0,12237.0,175821.0,165412,3,2,2,2,3,1,0
652,2020-06-19,India,135143.0,2912.0,380532.0,12573.0,181217.0,176959,3,2,2,2,3,1,0
653,2020-06-20,India,139362.0,2970.0,395048.0,12948.0,182723.0,189869,3,2,2,2,3,1,0
654,2020-06-21,India,144306.0,3173.0,410461.0,13254.0,188086.0,190730,3,2,2,2,3,1,0
655,2020-06-22,India,149095.0,3218.0,425282.0,13699.0,192025.0,143267,3,2,2,2,3,1,0
656,2020-06-23,India,152825.0,3267.0,440215.0,14011.0,197498.0,187223,3,2,2,2,3,1,0
657,2020-06-24,India,156924.0,3242.0,456183.0,14476.0,201408.0,215195,3,2,2,2,3,1,0
658,2020-06-25,India,162655.0,3295.0,473105.0,14894.0,204764.0,207871,3,2,2,2,3,1,0
659,2020-06-26,India,168258.0,3391.0,490401.0,15301.0,213072.0,215446,3,2,2,2,3,1,0
660,2020-06-27,India,172601.0,3468.0,508953.0,15685.0,219146.0,220479,3,2,2,2,3,1,0
661,2020-06-28,India,176388.0,3406.0,528859.0,16095.0,226595.0,231095,3,2,2,2,3,1,0
662,2020-06-29,India,180841.0,3481.0,548318.0,16475.0,232018.0,170560,3,2,2,2,3,1,0
663,2020-06-30,India,187087.0,3567.0,566840.0,16893.0,237569.0,210292,3,2,2,2,3,1,0
664,2020-07-01,India,193764.0,3667.0,585493.0,17400.0,244781.0,217931,3,1,2,2,4,1,0
665,2020-07-02,India,201580.0,3786.0,604641.0,17834.0,245652.0,229588,3,1,2,2,4,1,0
666,2020-07-03,India,210030.0,3998.0,625544.0,18213.0,254088.0,241576,3,1,2,2,4,1,0
667,2020-07-04,India,217800.0,4150.0,648315.0,18655.0,264082.0,242383,3,1,2,2,4,1,0
668,2020-07-05,India,228065.0,4142.0,673165.0,19268.0,272980.0,248934,3,1,2,2,4,1,0
669,2020-07-06,India,239789.0,4323.0,697413.0,19693.0,279730.0,180596,3,1,2,2,4,1,0
670,2020-07-07,India,248439.0,4357.0,719665.0,20160.0,285586.0,241430,3,1,2,2,4,1,0
671,2020-07-08,India,256734.0,4423.0,742417.0,20642.0,290918.0,262679,3,1,2,2,4,1,0
672,2020-07-09,India,269759.0,4946.0,767296.0,21129.0,298289.0,267061,3,1,2,2,4,1,0
673,2020-07-10,India,284113.0,4999.0,793802.0,21604.0,305530.0,283659,3,2,2,2,4,1,0
674,2020-07-11,India,298145.0,5085.0,820916.0,22123.0,314904.0,282511,3,2,2,2,4,1,0
675,2020-07-12,India,307904.0,5247.0,849553.0,22674.0,324783.0,280151,3,2,2,2,4,1,0
676,2020-07-13,India,317410.0,5274.0,878254.0,23174.0,335292.0,219103,3,2,2,2,4,1,0
677,2020-07-14,India,327965.0,5341.0,906752.0,23727.0,344149.0,286247,3,2,2,2,4,1,0
678,2020-07-15,India,338754.0,5461.0,936181.0,24309.0,356089.0,320161,3,2,2,2,4,1,0
679,2020-07-16,India,345157.0,5107.0,968876.0,24915.0,368075.0,326826,3,2,2,2,4,1,0
680,2020-07-17,India,350925.0,5146.0,1003832.0,25602.0,385333.0,333228,3,2,2,2,4,1,0
681,2020-07-18,India,359127.0,5153.0,1038716.0,26273.0,400358.0,361024,3,2,2,2,4,1,0
682,2020-07-19,India,365201.0,5301.0,1077618.0,26816.0,418119.0,358127,3,2,2,2,4,1,0
683,2020-07-20,India,368242.0,5364.0,1118043.0,27497.0,430760.0,256039,3,2,2,2,4,1,0
684,2020-07-21,India,372589.0,5513.0,1155191.0,28084.0,440028.0,333395,3,2,2,2,4,1,0
685,2020-07-22,India,376585.0,5602.0,1192915.0,28732.0,456191.0,343243,3,2,2,2,4,1,0
686,2020-07-23,India,380744.0,5731.0,1238635.0,29861.0,470899.0,350823,3,2,2,2,4,1,0
687,2020-07-24,India,388204.0,5838.0,1287945.0,30601.0,487592.0,352801,3,2,2,2,4,1,0
688,2020-07-25,India,392623.0,6007.0,1336861.0,31358.0,500062.0,420898,3,2,2,2,4,1,0
689,2020-07-26,India,402287.0,6015.0,1385522.0,32063.0,518048.0,442263,3,2,2,2,4,1,0
690,2020-07-27,India,411379.0,6251.0,1435453.0,32771.0,528907.0,515472,3,2,2,2,4,1,0
691,2020-07-28,India,412930.0,6319.0,1483156.0,33425.0,543640.0,528082,3,2,2,2,4,1,0
692,2020-07-29,India,421384.0,6296.0,1531669.0,34193.0,562228.0,408855,3,2,2,2,4,1,0
693,2020-07-30,India,432101.0,6334.0,1583792.0,34968.0,579398.0,446642,3,2,2,2,4,1,0
694,2020-07-31,India,434116.0,6455.0,1638870.0,35747.0,601614.0,642588,3,2,2,2,4,1,0
695,2020-08-01,India,437581.0,6518.0,1695988.0,36511.0,605094.0,525689,3,2,2,2,4,1,0
696,2020-08-02,India,436672.0,6601.0,1750723.0,37364.0,617492.0,463172,3,2,2,2,4,1,0
697,2020-08-03,India,432589.0,6535.0,1803695.0,38135.0,625236.0,381027,3,2,2,2,4,1,0
698,2020-08-04,India,434067.0,6540.0,1855745.0,38938.0,626039.0,661892,3,2,2,2,4,1,0
699,2020-08-05,India,437635.0,6798.0,1908254.0,39795.0,636200.0,619652,3,2,2,2,4,1,0
700,2020-08-06,India,440288.0,6833.0,1964536.0,40699.0,648969.0,664949,3,2,2,2,4,1,0
701,2020-08-07,India,444633.0,6809.0,2027074.0,41585.0,661606.0,639042,3,2,2,2,4,1,0
702,2020-08-08,India,449509.0,6758.0,2088611.0,42518.0,672126.0,598778,3,2,2,2,4,1,0
703,2020-08-09,India,455258.0,6726.0,2153010.0,43379.0,679331.0,719364,3,2,2,2,4,1,0
704,2020-08-10,India,458685.0,6621.0,2215074.0,44386.0,685186.0,477023,3,2,2,2,4,1,0
705,2020-08-11,India,464581.0,6593.0,2268675.0,45257.0,690039.0,698290,3,2,2,2,4,1,0
706,2020-08-12,India,467201.0,6560.0,2329638.0,46091.0,700655.0,733449,3,2,2,2,4,1,0
707,2020-08-13,India,473309.0,6606.0,2396637.0,47033.0,709635.0,830391,3,2,2,2,4,1,0
708,2020-08-14,India,481677.0,6680.0,2461190.0,48040.0,716986.0,848728,3,2,2,2,4,1,0
709,2020-08-15,India,488271.0,6756.0,2526192.0,49036.0,727694.0,868679,3,2,2,2,4,1,0
710,2020-08-16,India,497793.0,6792.0,2589682.0,49980.0,727821.0,746608,3,2,2,2,4,1,0
711,2020-08-17,India,514897.0,6927.0,2647663.0,50921.0,725010.0,731697,3,2,2,2,4,1,0
712,2020-08-18,India,523843.0,6898.0,2702742.0,51797.0,729437.0,899864,3,2,2,2,4,1,0
713,2020-08-19,India,535049.0,6884.0,2767273.0,52889.0,740261.0,801518,3,2,2,2,4,1,0
714,2020-08-20,India,543172.0,6904.0,2836925.0,53866.0,746879.0,918470,3,2,2,2,4,1,0
715,2020-08-21,India,549247.0,6943.0,2905823.0,54849.0,753124.0,805985,3,2,2,2,4,1,0
716,2020-08-22,India,559207.0,7011.0,2975701.0,55794.0,764374.0,1023836,3,2,2,2,4,1,0
717,2020-08-23,India,571078.0,7128.0,3044940.0,56706.0,768313.0,801147,3,2,2,2,4,1,0
718,2020-08-24,India,583368.0,7173.0,3106348.0,57542.0,762738.0,609917,3,2,2,2,4,1,0
719,2020-08-25,India,589256.0,7487.0,3167323.0,58390.0,766208.0,925383,3,2,2,2,4,1,0
720,2020-08-26,India,600605.0,7557.0,3234474.0,59449.0,786463.0,823992,3,2,2,2,4,1,0
721,2020-08-27,India,612457.0,7686.0,3310234.0,60472.0,803552.0,924998,3,2,2,2,4,1,0
722,2020-08-28,India,625667.0,7799.0,3387500.0,61529.0,814974.0,901338,3,2,2,2,4,1,0
723,2020-08-29,India,636805.0,7911.0,3463972.0,62550.0,828800.0,928761,3,2,2,2,4,1,0
724,2020-08-30,India,640545.0,7960.0,3542733.0,63498.0,846444.0,1055027,3,2,2,2,4,1,0
725,2020-08-31,India,641814.0,8080.0,3621245.0,64469.0,851284.0,846278,3,2,2,2,4,1,0
726,2020-01-03,Spain,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
727,2020-01-04,Spain,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
728,2020-01-05,Spain,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
729,2020-01-06,Spain,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
730,2020-01-07,Spain,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
731,2020-01-08,Spain,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
732,2020-01-09,Spain,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
733,2020-01-10,Spain,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
734,2020-01-11,Spain,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
735,2020-01-12,Spain,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
736,2020-01-13,Spain,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
737,2020-01-14,Spain,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
738,2020-01-15,Spain,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
739,2020-01-16,Spain,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
740,2020-01-17,Spain,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
741,2020-01-18,Spain,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
742,2020-01-19,Spain,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
743,2020-01-20,Spain,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
744,2020-01-21,Spain,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
745,2020-01-22,Spain,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
746,2020-01-23,Spain,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
747,2020-01-24,Spain,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
748,2020-01-25,Spain,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
749,2020-01-26,Spain,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
750,2020-01-27,Spain,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
751,2020-01-28,Spain,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
752,2020-01-29,Spain,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
753,2020-01-30,Spain,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
754,2020-01-31,Spain,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
755,2020-02-01,Spain,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0
756,2020-02-02,Spain,1.0,1.0,1.0,0.0,1.0,12920,0,0,0,0,0,0,0
757,2020-02-03,Spain,0.0,1.0,1.0,0.0,1.0,12920,0,0,0,0,0,0,0
758,2020-02-04,Spain,0.0,1.0,1.0,0.0,1.0,12920,0,0,0,0,0,0,0
759,2020-02-05,Spain,0.0,1.0,1.0,0.0,1.0,12919,0,0,0,0,0,0,0
760,2020-02-06,Spain,0.0,0.0,1.0,0.0,1.0,12920,0,0,0,0,0,0,0
761,2020-02-07,Spain,0.0,0.0,1.0,0.0,1.0,12920,0,0,0,0,0,0,0
762,2020-02-08,Spain,0.0,0.0,1.0,0.0,1.0,12920,0,0,0,0,0,0,0
763,2020-02-09,Spain,0.0,0.0,1.0,0.0,2.0,12920,0,0,0,0,0,0,0
764,2020-02-10,Spain,0.0,0.0,2.0,0.0,2.0,12920,0,0,0,0,0,0,0
765,2020-02-11,Spain,0.0,0.0,2.0,0.0,2.0,12920,0,0,0,0,0,0,0
766,2020-02-12,Spain,1.0,0.0,2.0,0.0,2.0,12919,0,0,0,0,0,0,0
767,2020-02-13,Spain,10.0,0.0,2.0,1.0,2.0,12920,0,0,0,0,0,0,0
768,2020-02-14,Spain,23.0,0.0,2.0,1.0,2.0,12920,0,0,0,0,0,0,0
769,2020-02-15,Spain,30.0,0.0,2.0,1.0,0.0,12920,0,0,0,0,0,0,0
770,2020-02-16,Spain,43.0,0.0,2.0,1.0,0.0,12920,0,0,0,0,0,0,0
771,2020-02-17,Spain,64.0,0.0,2.0,1.0,0.0,12920,0,0,0,0,0,0,0
772,2020-02-18,Spain,112.0,1.0,2.0,1.0,0.0,12920,0,0,0,0,0,0,0
773,2020-02-19,Spain,148.0,3.0,2.0,1.0,0.0,12920,0,0,0,0,0,0,0
774,2020-02-20,Spain,188.0,4.0,2.0,1.0,0.0,12919,0,0,0,0,0,0,0
775,2020-02-21,Spain,236.0,7.0,2.0,1.0,0.0,12920,0,0,0,0,0,0,0
776,2020-02-22,Spain,342.0,10.0,2.0,1.0,0.0,12920,0,0,0,0,0,0,0
777,2020-02-23,Spain,329.0,24.0,2.0,1.0,0.0,12920,0,0,0,0,0,0,0
778,2020-02-24,Spain,308.0,40.0,2.0,1.0,0.0,12920,0,0,0,0,0,0,0
779,2020-02-25,Spain,910.0,65.0,2.0,1.0,4.0,12920,0,0,0,0,0,0,0
780,2020-02-26,Spain,1471.0,98.0,3.0,1.0,11.0,12920,0,0,0,0,0,0,0
781,2020-02-27,Spain,1940.0,152.0,12.0,1.0,13.0,12919,0,0,0,0,0,0,0
782,2020-02-28,Spain,2704.0,227.0,25.0,1.0,30.0,12920,0,0,0,0,0,0,0
783,2020-02-29,Spain,3857.0,328.0,32.0,1.0,43.0,12920,0,0,0,0,0,0,0
784,2020-03-01,Spain,5379.0,443.0,45.0,1.0,82.0,12920,0,0,0,0,0,0,0
785,2020-03-02,Spain,7379.0,603.0,66.0,1.0,118.0,12920,0,0,0,0,0,0,0
786,2020-03-03,Spain,8167.0,763.0,114.0,2.0,163.0,12920,0,0,0,0,0,0,0
787,2020-03-04,Spain,9556.0,962.0,151.0,4.0,220.0,12920,0,0,0,0,0,0,0
788,2020-03-05,Spain,11576.0,1214.0,200.0,5.0,257.0,12919,0,0,0,0,0,0,0
789,2020-03-06,Spain,14182.0,1554.0,261.0,8.0,398.0,12920,0,0,0,0,0,0,0
790,2020-03-07,Spain,15749.0,1944.0,374.0,11.0,470.0,12920,0,0,0,0,0,0,0
791,2020-03-08,Spain,19173.0,2350.0,374.0,25.0,643.0,12920,0,0,0,0,0,0,0
792,2020-03-09,Spain,20819.0,2833.0,374.0,41.0,1041.0,12920,3,1,0,0,0,0,0
